max_acc1_x,max_acc1_y,max_acc1_z,max_acc2_x,max_acc2_y,max_acc2_z,max_acc3_x,max_acc3_y,max_acc3_z,max_checksum,max_gyro1_x,max_gyro1_y,max_gyro1_z,max_gyro2_x,max_gyro2_y,max_gyro2_z,max_gyro3_x,max_gyro3_y,max_gyro3_z,mean_acc1_x,mean_acc1_y,mean_acc1_z,mean_acc2_x,mean_acc2_y,mean_acc2_z,mean_acc3_x,mean_acc3_y,mean_acc3_z,mean_checksum,mean_gyro1_x,mean_gyro1_y,mean_gyro1_z,mean_gyro2_x,mean_gyro2_y,mean_gyro2_z,mean_gyro3_x,mean_gyro3_y,mean_gyro3_z,min_acc1_x,min_acc1_y,min_acc1_z,min_acc2_x,min_acc2_y,min_acc2_z,min_acc3_x,min_acc3_y,min_acc3_z,min_checksum,min_gyro1_x,min_gyro1_y,min_gyro1_z,min_gyro2_x,min_gyro2_y,min_gyro2_z,min_gyro3_x,min_gyro3_y,min_gyro3_z,move,var_acc1_x,var_acc1_y,var_acc1_z,var_acc2_x,var_acc2_y,var_acc2_z,var_acc3_x,var_acc3_y,var_acc3_z,var_checksum,var_gyro1_x,var_gyro1_y,var_gyro1_z,var_gyro2_x,var_gyro2_y,var_gyro2_z,var_gyro3_x,var_gyro3_y,var_gyro3_z
-15976,-2156,-4280,273,71,274,-15704,-1452,1816,7,294,239,-148,-14488,76,-1232,304,801,282,-16253.68,-2588.64,-4618.46,-315.98,-79.7,-96.175,-15846.56,-1609.18,1532.8,7.0,-50.755,98.2,-232.415,-14752.58,-278.0,-1853.52,-389.845,552.08,137.66,-16540,-2916,-4876,-1170,-485,-498,-15988,-1868,1208,7,-337,-48,-334,-15028,-684,-2304,-784,149,-222,Idle,9103.816683417086,15914.844623115578,11631.706934673368,64837.396582914575,7851.145728643217,20299.994346733667,3413.714974874372,4685.474974874372,13688.442211055277,0.0,8646.27635678392,2920.753768844221,1267.369623115578,7792.948341708544,22457.72864321608,17861.878994974875,39273.25726130653,10752.76743718593,10736.878793969849
-15800,-1740,-4280,618,252,426,-15668,-1456,1816,7,294,239,-126,-14392,100,-960,368,1012,383,-16243.04,-2572.22,-4655.16,-275.385,-79.67,-141.98,-15848.84,-1664.28,1469.3,7.0,-43.22,102.425,-241.8,-14758.38,-328.08,-1695.58,-248.485,532.735,20.945,-16644,-3044,-4980,-1225,-485,-864,-16048,-1928,940,7,-337,-76,-364,-15420,-1488,-2656,-784,149,-692,Idle,18082.129045226135,44985.599597989945,16347.109949748743,138219.63494974875,15056.895577889445,64211.5975879397,4546.185326633166,9369.48904522613,25112.59296482412,0.0,16330.896080402012,4668.185301507538,2393.809045226131,23428.518190954775,89278.54633165829,96602.91819095476,71626.82389447237,23769.66309045226,41550.62510050252
-15796,-1740,-4248,1116,252,628,-15660,-1472,2032,7,431,232,-59,-14108,100,-780,368,1069,928,-16234.76,-2648.34,-4639.72,-181.42,-105.385,-111.68,-15841.64,-1743.68,1437.0,7.0,-8.725,72.07,-236.19,-14752.02,-596.36,-1609.08,-241.88,574.68,46.96,-16644,-3160,-4980,-1225,-602,-864,-16068,-2044,940,7,-313,-277,-435,-15420,-1488,-2880,-1004,90,-692,Idle,25174.57527638191,53466.49688442211,19469.10713567839,192862.89809045225,19597.062085427136,81808.28904522613,6182.462713567839,12301.243819095478,27437.145728643216,0.0,18033.446608040198,7221.794070351759,5496.767738693467,46759.79859296482,127604.93507537688,126738.12422110552,64575.86492462312,42058.85185929648,103566.8928643216
-15660,-1908,-4236,1116,702,728,-15660,-1368,2032,7,431,488,76,-14096,728,-648,124,1069,1104,-16222.52,-2592.9,-4643.22,-239.015,-39.235,-43.875,-15840.14,-1704.58,1410.72,7.0,-59.455,105.635,-210.27,-14748.84,-420.86,-1628.5,-564.79,571.51,254.505,-16944,-3308,-5188,-1746,-602,-567,-16068,-2044,984,7,-726,-277,-435,-15380,-1448,-2880,-2440,90,-437,Idle,48920.81366834171,81499.88944723619,31008.755376884423,293738.96962311555,62110.23092964824,116615.97927135679,6278.332060301508,19113.39055276382,36504.40361809045,0.0,42951.79695979899,13474.464095477388,8216.107638190955,63006.326030150754,255219.4375879397,114990.1407035176,285219.93557788944,39813.68834170855,119594.43213567838
-15660,-1908,-4236,724,702,728,-15676,-1368,1844,7,339,488,76,-14096,728,-648,65,1009,1104,-16212.68,-2493.04,-4763.88,-355.945,-69.425,-101.36,-15847.36,-1672.38,1329.38,7.0,-106.935,107.005,-212.775,-14770.22,-34.38,-1558.86,-655.6,583.175,186.965,-16944,-3308,-5356,-1746,-528,-567,-16016,-1900,984,7,-726,-81,-428,-15300,-1448,-2584,-2440,300,-375,Idle,44483.23376884422,70662.63155778896,43733.05085427135,193797.22811557792,74051.30087939698,99350.53306532663,4608.070753768844,12267.030753768844,30115.63376884422,0.0,37060.00077889447,10682.698467336684,6280.587311557789,45216.11216080402,120464.9001005025,65067.79939698493,239076.7537688442,23262.567211055277,82942.69726130653
-15816,-2144,-4316,132,166,106,-15704,-1452,1692,7,142,240,-114,-14416,604,-1104,-217,934,242,-16215.72,-2538.08,-4782.9,-329.215,-159.66,-160.555,-15853.5,-1686.82,1318.24,7.0,-62.78,57.98,-224.705,-14777.54,-26.04,-1598.36,-438.525,591.65,54.575,-16572,-2860,-5356,-974,-528,-505,-16020,-1900,984,7,-356,-55,-428,-15144,-320,-1996,-946,364,-375,Idle,12926.634773869348,23608.435778894476,25918.54271356784,37829.20479899497,18393.371256281407,14221.253241206028,3798.261306532663,6874.500100502512,16879.21849246231,0.0,10067.92120603015,3177.808643216081,2416.339673366834,12848.510954773872,19079.23457286432,25266.362211055275,26492.9641959799,12244.85175879397,12243.793341708544
-13204,-2196,-4244,373,119,1507,-15028,-1452,1692,7,128,551,-77,-14556,112,-128,93,948,229,-16077.54,-2919.26,-4757.52,-302.17,-136.25,-40.545,-15814.8,-1827.84,1293.74,7.0,-66.495,86.05,-216.105,-14812.02,-162.28,-1554.18,-351.88,557.485,100.76,-16516,-9156,-5948,-914,-742,-426,-16064,-4752,-388,7,-501,-55,-298,-15632,-2188,-1944,-574,261,-89,Idle,355464.79236180906,1957489.3792964825,48676.43175879398,47845.47849246231,12981.173366834171,98219.84721105528,24076.06030150754,472469.3612060301,154257.78130653268,0.0,8131.115552763819,9409.52512562814,1160.958768844221,30997.145326633166,199691.33829145733,109806.27899497485,9454.276984924623,12571.919371859296,1817.4194974874372
-13204,-2196,-4244,1046,409,3818,-15028,-1536,1680,7,326,551,-68,-14556,108,52,93,948,258,-15252.98,-5358.22,-4889.9,-160.825,-206.155,418.22,-15564.26,-3278.32,389.02,7.0,-37.165,69.36,-192.985,-15128.84,-1043.2,-998.98,-311.615,560.84,79.175,-16516,-9292,-5948,-1082,-1710,-1251,-16064,-4904,-992,7,-501,-77,-351,-15632,-2188,-1944,-661,261,-132,Idle,928138.5322613067,6542250.564422111,97389.01507537688,181467.1802763819,220408.493442211,1629338.1322613065,68103.24864321608,2102393.143316583,898923.0950753769,0.0,17452.138467336685,11484.613467336683,2778.8289195979896,110313.09989949748,814095.91959799,307635.29608040204,25935.62489949749,20402.68783919598,6306.808417085427
-13464,-6396,-4348,1046,409,3818,-15136,-4272,44,7,326,253,-68,-15088,-1560,52,71,898,258,-14629.04,-7324.62,-4946.74,-249.675,-252.54,422.465,-15363.02,-4527.72,-344.54,7.0,-0.505,42.715,-204.97,-15406.16,-1803.8,-558.92,-300.8,492.355,59.58,-15164,-9292,-5824,-1082,-1710,-1251,-15588,-4904,-992,7,-322,-134,-359,-15632,-2072,-944,-665,268,-132,Idle,133516.09889447238,261286.44783919596,56886.76623115578,195189.16520100503,225553.6064321608,1579067.616859296,5677.748341708542,10071.237788944723,47949.29487437186,0.0,16820.552738693466,3765.1696231155775,3967.989045226131,7283.592361809045,8862.51256281407,23372.01366834171,34240.54271356784,16248.129623115577,5914.817688442211
-14284,-6732,-4424,54,210,614,-15204,-4272,44,7,216,207,-100,-15208,-1560,-208,-40,712,178,-14720.38,-7150.28,-4875.46,-390.14,-163.16,59.405,-15371.88,-4486.28,-244.6,7.0,-41.905,85.945,-225.6,-15400.18,-1794.88,-565.66,-328.745,455.37,54.7,-15032,-7596,-5312,-845,-550,-447,-15588,-4700,-548,7,-322,-134,-359,-15620,-2008,-852,-665,286,-58,Idle,13237.322211055276,33305.649849246234,22888.631557788944,34548.010452261304,39057.2808040201,75763.11655778895,4550.900100502512,5695.277989949748,14212.62311557789,0.0,9755.262286432162,3173.127613065327,1880.854271356784,6465.4950753768835,4998.779497487437,12585.853668341708,16570.602989949748,9604.776984924623,2336.6331658291456
-14468,-6732,-4508,54,195,614,-15192,-4328,40,7,127,207,-144,-15228,-1656,-208,-196,712,151,-14736.32,-7152.6,-4858.76,-297.975,-112.395,17.535,-15371.68,-4477.34,-288.12,7.0,-62.495,103.0,-227.215,-15396.14,-1844.36,-576.2,-368.04,492.93,46.845,-14968,-7468,-5312,-682,-385,-403,-15536,-4608,-560,7,-218,-34,-298,-15604,-2060,-828,-544,286,-30,Idle,7772.359396984927,21342.67336683417,18750.454673366836,20927.200376884422,19654.28037688442,48589.63695979899,4396.439798994976,3440.6074371859295,11848.99055276382,0.0,2941.919572864322,1497.0150753768844,974.2299246231156,6097.4275376884425,5180.814472361809,11582.834170854272,4928.3401005025125,8703.49256281407,1678.985904522613
-14468,-6948,-4556,-2,53,304,-15192,-4324,-60,7,65,158,-188,-15228,-1716,-308,-242,601,153,-14705.38,-7267.52,-4824.4,-247.71,-135.44,28.52,-15372.9,-4485.56,-321.44,7.0,-43.91,89.55,-240.05,-15396.34,-1872.62,-573.24,-367.06,460.57,46.96,-14928,-7532,-5144,-612,-359,-403,-15528,-4640,-632,7,-165,1,-292,-15604,-2060,-792,-544,349,-48,Idle,5899.030753768845,16340.994572864322,13635.537688442211,12193.975778894473,6951.1119597989955,17855.33628140704,4176.954773869345,3557.755175879397,8730.539095477387,0.0,1874.192864321608,706.7211055276382,515.1030150753769,4477.873768844222,4152.940301507539,8750.052663316583,4296.227537688443,3595.0704522613064,1395.9782914572868
-14552,-6932,-4480,98,142,703,-15228,-4324,4,7,162,145,-180,-15164,-1704,-204,-134,504,153,-14725.38,-7288.94,-4741.08,-230.09,-130.265,135.32,-15368.38,-4517.98,-289.82,7.0,-23.28,63.73,-244.045,-15395.44,-1866.92,-474.18,-318.07,413.435,57.105,-14928,-7532,-5056,-475,-368,-97,-15504,-4640,-632,7,-134,-75,-310,-15576,-2076,-772,-406,171,-48,Idle,6459.915175879398,11546.20743718593,11199.470954773871,8924.152663316583,7366.648015075376,17591.002613065324,3505.7845226130653,4054.35135678392,10804.06793969849,0.0,2443.05688442211,1340.6302512562813,543.0180653266332,4780.227537688442,4968.315175879398,15031.284020100506,2350.98,2231.382688442211,1173.9235929648241
-14264,-6480,-4412,298,3207,703,-15052,-3760,896,7,759,674,84,-14672,-1492,492,-22,1359,414,-14788.76,-7127.8,-4966.6,-342.86,95.985,21.15,-15364.92,-4543.44,-126.8,7.0,-41.47,53.57,-211.375,-15402.86,-1820.56,-240.98,-346.47,425.79,73.955,-15612,-7512,-7572,-951,-523,-1702,-15752,-4896,-912,7,-1018,-520,-486,-15992,-2076,-624,-673,-302,-352,Idle,47654.33407035176,34921.9296482412,348917.66834170854,55644.04060301507,374231.7133417085,239234.6608040201,11736.395577889445,25234.981306532663,108411.33668341709,0.0,107586.9840201005,44376.32673366833,13027.873743718594,36272.945125628146,15673.252663316582,42435.13527638191,20804.31065326633,77142.86020100502,23930.827110552767
-13188,856,32,453,3659,1111,-15052,812,896,7,759,674,110,-14672,184,1408,132,2162,2048,-14439.44,-7053.74,-5786.34,-655.985,89.19,-77.79,-15395.66,-4443.58,78.76,7.0,-274.8,-0.035,-216.95,-15501.8,-1736.9,-127.78,-827.26,482.735,85.455,-30528,-8252,-9084,-14996,-3064,-7904,-16512,-4956,-912,7,-12326,-1342,-1779,-32504,-2140,-552,-29695,-302,-352,Idle,1685287.4034170855,1000701.1983919599,1106624.0446231158,2962666.0751507534,1749364.6571859298,1162228.9104522616,30177.089849246226,454722.79758793977,162793.87175879398,0.0,2167630.4422110557,82679.30027638191,60383.10301507538,1531701.1859296486,76363.80904522612,52801.961407035174,11847183.700904526,117854.70831658292,53235.88741206031
17500,8196,18948,28668,13558,32767,-8696,12292,20052,7,32767,17990,19695,-11072,8708,4984,23368,14341,11808,-12643.52,-9301.82,-714.76,4541.095,55.48,5082.985,-15631.4,-1218.6,4096.92,7.0,713.78,166.81,71.025,-18922.08,531.84,1206.56,-3996.595,741.45,-946.245,-32768,-30824,-16320,-16383,-16380,-32768,-32768,-23600,-7972,7,-32768,-15466,-10832,-32768,-15324,-648,-32768,-8192,-8191,Jamesbond,170303506.26090452,85589499.14331658,34914477.89185929,104976865.0813819,50982498.57246232,244647656.56761304,8913472.763819095,23214080.442211054,22305824.274974875,0.0,334676390.3734673,56987276.23507537,43399289.67273869,49097765.94331659,9758739.592361808,1597806.8004020099,374140310.90550256,9760438.479899498,11668298.035150753
1040,8196,16416,28668,13558,32767,-10028,12292,20052,7,32767,17990,13153,0,5440,5832,23368,14341,11808,-17409.72,-7854.54,-3512.76,2959.155,183.035,8348.405,-15775.4,-747.0,1458.6,7.0,6374.47,2445.52,-1360.375,-17530.28,1293.36,1401.84,3366.44,-36.905,-1212.29,-32768,-30824,-13996,-16384,-16382,-12434,-21716,-23600,-8896,7,-21186,-7134,-10832,-32736,-5360,-648,-28665,-8192,-8191,Jamesbond,44498894.39356784,47725310.09889448,28748790.89688442,125176625.44821608,52296386.667110555,125836783.66932161,2603103.1557788947,15413740.824120604,19063290.010050252,0.0,147507232.23025125,27734325.537286434,15268592.45665829,30942659.94130653,4529504.713969849,1967855.5722613065,140462112.2275377,11673903.443190956,9967473.734572865
17728,5488,13348,16902,6144,16700,-9184,8176,15676,7,12847,5353,19024,0,4224,11776,10487,5328,7442,-13109.88,-6241.42,-936.36,-2942.48,-3639.95,-2136.865,-15597.26,-1009.48,2020.1,7.0,-7716.14,-2220.305,1856.615,-18184.68,431.0,1692.32,-13004.965,241.41,1176.12,-32768,-32508,-15336,-28142,-16382,-32768,-32768,-18936,-9748,7,-32768,-14093,-6838,-32768,-20400,0,-32768,-7639,-3445,Jamesbond,142145869.01065326,59288226.55638192,39782954.96522613,85556302.74331659,33385849.826633163,114133021.1123367,7284418.987336682,15197619.02472362,23763463.145728644,0.0,133398413.97025126,18666852.313542712,24150942.077160805,34289478.12824121,7900488.9648241205,3483858.067939698,180245198.8480151,5124082.474271357,2998202.990552764
17728,5488,16900,22531,8714,32345,-9184,8176,17984,7,32767,17296,19024,-12128,5156,11776,20480,16896,8706,-15088.1,-7206.84,1839.2,3073.83,-1847.115,3495.97,-15514.96,-1236.74,4423.76,7.0,-384.21,46.625,589.065,-20410.68,293.3,1582.96,-7091.705,1956.66,-1223.66,-32768,-32728,-15360,-28142,-16384,-32768,-32768,-20840,-9748,7,-32768,-14093,-10790,-32768,-20400,0,-32768,-15936,-16348,Jamesbond,205218610.88442212,103756882.1049246,27948321.608040202,96319371.6794975,35344118.11233668,241128789.91869345,8953524.299899498,22469347.871758793,21371564.00241206,0.0,321724439.0009045,50277130.617462315,38252780.08118091,52518365.44482412,8950589.899497487,3172426.1692462317,296581791.80701,25343733.310954776,22968814.41648241
2320,4288,16900,22531,8714,32345,-10348,7884,17984,7,32767,17296,9497,-12128,5636,6680,20480,16896,8706,-19883.6,-7396.54,-1863.1,2054.675,-800.23,7399.2,-15717.84,-1229.16,1727.68,7.0,6558.4,2222.935,-1256.475,-20709.9,949.32,1943.54,1545.635,1511.85,-2174.155,-32768,-32728,-16384,-16360,-16384,-5101,-22496,-20840,-8356,7,-13629,-7843,-10790,-32768,-4064,0,-16382,-15936,-16348,Jamesbond,72176618.77386935,64992007.02351759,40720067.12562814,87296878.60238694,32222321.072462317,107567655.47738694,2863338.4265326634,12110437.079798996,18668517.36442211,0.0,123544632.05025126,28533645.116356783,10737720.712939696,52683324.93467337,6401520.902110552,3504264.3903517593,84498554.86610553,28849095.364321608,19528067.086407032
17736,4164,17568,16385,5137,16662,-8316,7300,16456,7,12966,5654,16408,-12400,5636,6680,9988,5520,7424,-14899.44,-7054.78,-1531.82,-3645.62,-3308.785,-989.555,-15604.72,-1267.4,2015.86,7.0,-6438.02,-2083.945,1422.105,-19650.3,450.58,1904.58,-11631.54,506.22,935.955,-32768,-32768,-16384,-19455,-16380,-32768,-32768,-16344,-8356,7,-32768,-14191,-5046,-32768,-19792,0,-32768,-8176,-7128,Jamesbond,122409174.19738695,61905572.855879396,41633893.032763824,66173303.39256281,27414894.762587935,86863328.21806534,5947966.192562814,11286832.522613065,19615750.814472362,0.0,124520532.31115577,18346104.062286433,17408595.943693466,45717027.44723618,9618811.963417085,3935647.7423115578,165540379.6365829,5149795.318190956,7025161.168819096
17736,4164,17568,28874,11912,32767,-8316,13736,19220,7,32767,14435,16408,-12400,5344,6144,22131,4610,7424,-13050.84,-8391.28,-1951.26,3590.455,-2313.035,5075.0,-15475.58,-1098.58,4522.02,7.0,288.03,211.58,-36.905,-17510.88,856.76,1955.72,-3400.6,-24.135,-1013.835,-32768,-32768,-16088,-19455,-16830,-32768,-32768,-17328,-5080,7,-32768,-14191,-14056,-32768,-19792,0,-32768,-8192,-7334,Jamesbond,126083623.33105528,78084446.51417086,46539169.94211055,136249384.34972364,57528045.06912061,222675018.53266332,6816528.948341708,20896813.330251258,16408877.989547739,0.0,297616536.3508543,43190979.80261307,36192871.272336684,31095525.49306532,10966214.977286432,2394351.1975879394,357314433.10552764,4586881.725402011,14629761.977663318
-11256,-3276,-4148,10324,7164,8537,-14948,16,2620,7,13003,4513,-144,-13364,400,1452,12728,678,258,-16031.2,-3703.1,-4498.34,-156.405,44.89,60.915,-15823.78,-217.98,2208.98,7.0,250.37,176.455,-266.495,-14758.22,-780.02,-672.58,-31.59,394.485,-16.72,-16392,-11168,-6280,-637,-356,-385,-16004,-1072,140,7,-229,-5,-1502,-14988,-1020,-1128,-619,-2526,-5393,Idle,492755.6180904523,1215122.5628140701,63682.29587939698,2125537.2874120604,1007612.932562814,1405960.580678392,13239.830753768845,18846.230753768843,110431.4367839196,0.0,3596218.395075377,263100.1688190955,37987.648216080415,32609.398592964815,24660.984522613064,109711.5011055276,4071440.8863316583,187265.53746231153,683850.423718593
-15924,-3276,-4272,-150,-29,22,-15604,-20,2660,7,84,178,-132,-14604,-656,-280,-208,722,195,-16131.78,-3541.94,-4480.2,-362.085,-106.095,-135.975,-15827.18,-236.84,2274.48,7.0,-70.455,53.275,-229.135,-14791.26,-813.42,-594.34,-355.135,544.96,110.54,-16392,-3732,-4688,-637,-184,-385,-16004,-436,1916,7,-227,-54,-317,-14968,-988,-860,-522,328,12,Idle,6342.9463316582915,6898.167236180903,6783.155778894472,11555.22389447236,1008.4984673366833,8182.768216080402,5976.007638190955,8335.532060301506,20855.406633165832,0.0,2751.937663316583,1475.7079145728644,1121.3736432160804,4498.504924623115,4821.852864321608,13277.79336683417,4720.810829145728,11055.958190954774,2073.134070351759
-15652,-3104,-4020,149,-27,1115,-15604,84,2780,7,263,243,305,-14516,-80,732,285,802,714,-16141.96,-3513.44,-4494.12,-480.49,-184.31,-26.03,-15817.94,-239.24,2332.52,7.0,-136.57,44.825,-178.78,-14813.38,-766.2,-674.16,-474.435,407.19,182.15,-16656,-3856,-4720,-3420,-1106,-285,-16056,-500,1608,7,-1048,-147,-306,-15428,-1100,-1704,-1262,-1404,-206,Idle,19939.214472361808,12567.80542713568,13537.915175879398,296514.40190954774,50824.66723618091,63442.06944723617,5994.12703517588,9211.721005025125,35760.93427135678,0.0,46807.27145728643,3614.125,9750.403618090451,14017.543316582914,19906.05025125628,84828.91899497487,51854.14650753769,308433.0893467337,22563.917085427136
-13192,-1988,-3632,4495,2100,1991,-15416,484,3516,7,2345,1023,305,-13436,2180,2768,2936,2058,1591,-16174.18,-3446.0,-4520.54,-252.5,127.94,89.765,-15803.04,-359.38,2386.84,7.0,362.11,112.44,-655.175,-14785.94,-696.7,-16.4,-87.135,406.8,323.88,-17544,-4472,-6012,-4761,-1106,-2761,-16216,-2732,260,7,-1048,-807,-2692,-17016,-2256,-1704,-2026,-1404,-771,Idle,354048.77145728644,151783.39698492462,146792.63155778893,2630425.256281407,494246.83055276383,1193079.597763819,15672.802412060304,297682.99055276375,260725.160201005,0.0,696414.1084422109,62842.49889447237,601339.7631909548,244563.45366834174,495560.91457286425,731604.1005025125,1117700.3585678393,643326.4623115578,239123.22170854273
-13192,-144,-3632,5751,2100,2222,-13608,2940,11904,7,12026,13433,5579,-13436,2936,2768,2936,2697,1591,-15858.78,-2937.74,-5535.38,-45.075,278.62,-66.63,-15428.4,-2184.8,3297.92,7.0,239.03,115.32,-652.55,-14736.88,225.14,172.8,182.37,852.165,269.145,-17544,-4472,-7636,-9806,-1030,-3769,-18320,-17156,-3400,7,-9129,-5834,-2705,-17016,-2256,-2100,-3094,-1014,-771,Idle,609451.9312562814,854551.0878391961,1355622.608643216,9111100.00942211,511754.6789949749,2322258.756884422,449658.6934673367,7382596.341708543,3125726.7071356787,0.0,7015106.5920603,7154781.474974874,3671182.5402010055,321057.79457286437,1629061.045628141,670020.1809045227,1446028.6965829146,633340.6108291456,370866.7778643216
-14092,-144,2704,5751,1340,2222,-13608,2940,11904,7,12026,13433,5579,-13704,2936,2704,3239,2697,1157,-15944.1,-2820.5,-5783.24,-254.99,-117.455,-171.715,-15417.7,-2983.52,2730.82,7.0,-421.43,208.07,-24.23,-14782.14,576.24,-613.68,-259.735,792.395,75.785,-32724,-4132,-7636,-9806,-1727,-3769,-18320,-17156,-3400,7,-9129,-5834,-2705,-16384,-3960,-2964,-3808,-455,-674,Idle,4522448.4723618105,699077.296482412,2128166.1732663317,7542923.296381909,499224.7617839196,1371276.677160804,470501.216080402,5431819.346331659,4759178.419698493,0.0,6692790.356884422,7574923.995075377,3329406.549849245,206048.14110552764,1086577.3089447233,847790.3694472361,2071585.80379397,476039.86831658287,202700.57163316585
-14728,-2316,2704,2558,1340,910,-14356,-1260,5796,7,1791,6485,2893,-13704,2020,2704,3239,1843,1154,-16221.22,-2987.08,-5114.36,-347.36,-181.505,-54.81,-15804.58,-1969.44,1205.08,7.0,-249.245,204.565,-58.22,-14820.08,160.06,-869.62,-504.94,469.1,87.705,-32724,-4132,-6684,-2954,-1727,-1298,-16124,-7036,76,7,-3055,-1138,-2256,-16384,-3960,-2964,-3808,-371,-633,Idle,4216991.388542713,139901.54130653266,1344212.1310552764,755037.487839196,332800.57283919596,289321.11949748744,44930.9583919598,402254.4787939698,563213.6217085427,0.0,534866.1155527638,488924.0460050252,267608.29306532664,131515.6518592965,477376.8808040201,566718.0860301508,1488448.046633166,174168.5929648241,70626.75173366834
-15764,-2316,-4644,698,406,732,-15632,-1444,1736,7,432,309,-16,-11432,3072,484,895,1885,968,-16094.88,-2748.4,-5116.52,-352.4,-105.47,-74.79,-15847.2,-1789.68,1271.8,7.0,-56.155,58.0,-204.55,-14793.38,255.62,-1019.42,-358.885,590.665,109.525,-16640,-3440,-5532,-1095,-415,-872,-16064,-2260,732,7,-727,-399,-471,-17464,-1052,-2748,-2330,-237,-1266,Idle,23091.80462311558,40211.45728643215,26615.205628140702,153906.35175879396,24782.471457286432,143108.7496482412,6088.040201005025,17008.138291457286,47181.94974874372,0.0,38834.19193467336,11909.276381909547,7492.178391959799,289231.85487437184,157248.57849246231,198820.88804020104,221593.25806532666,129046.39474874371,46865.758165829146
